179,0.0,1.166074175442221,179,0.2346368715083799,23.1,1.0676811162919844,34.0,30.0,0,0,0,0,0,Normal
180,0.0,1.17112163295417,180,0.2,36.8,1.0446137914736735,42.0,40.0,0,0,0,0,0,Normal
178,0.06237781024480981,3.156614981217766,178,0.23595505617977527,65.0,1.0776751403997196,46.0,28.0,0,0,0,0,0,Normal
179,0.06213650985225348,3.132109124160763,179,0.16759776536312848,5.1,1.094128227936244,54.0,34.0,0,0,0,0,0,Normal
177,0.06337190986089399,3.1822870851970397,177,0.192090395480226,27.5,1.0563832614020334,58.0,33.0,0,0,0,0,0,Normal
150,0.06867951064544758,3.4260387825961787,150,0.25333333333333335,18.4,1.082081141399379,54.0,27.0,0,0,0,0,0,Normal
120,0.07216779451356137,3.543036810138706,120,0.4,20.0,1.2589908656163975,62.0,28.0,0,0,0,0,0,Normal
94,0.07880950133074056,3.811736603898543,94,0.425531914893617,22.0,1.3850771737940872,54.0,20.0,0,0,0,0,0,Normal
68,0.0,0.7980844413407671,68,0.6617647058823529,4.9,1.5741784852184941,50.0,29.0,0,0,0,0,0,Normal
43,0.0,0.6358191688780573,43,1.3255813953488371,24.3,1.7823070320741599,40.0,25.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.3703703703703702,29.3,1.8670560706165205,38.0,23.0,0,0,0,0,0,Normal
28,0.0,0.0,28,2.2857142857142856,28.2,1.8539034161708488,36.0,32.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.5555555555555554,2.5,1.8378446938138444,44.0,33.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.2962962962962963,7.5,1.8749845567735712,38.0,27.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.8888888888888888,80.5,1.891808658018422,40.0,25.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.6428571428571428,42.5,1.8905871754987964,40.0,23.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.4814814814814814,23.1,1.8757351232923118,50.0,27.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.6666666666666667,100.0,1.9151788725975416,50.0,36.0,0,0,0,0,0,Normal
25,0.0,0.0,25,2.72,35.9,1.921193466785646,38.0,31.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.3703703703703702,17.5,1.871541309141278,44.0,36.0,0,0,0,0,0,Normal
27,0.0,0.0,27,2.2222222222222223,7.5,1.8059530631147787,42.0,31.0,0,0,0,0,0,Normal
50,0.0,0.673750002717543,50,1.22,19.5,1.733445165553035,38.0,27.0,4,0,0,0,0,Normal
77,0.0,0.866190958525123,77,0.8571428571428571,28.2,1.5867836949099214,36.0,33.0,4,0,0,0,0,Normal
111,0.0,0.9748955435284803,111,0.5585585585585585,88.1,1.3848824450834527,36.0,20.0,4,0,0,0,0,Normal
136,0.0,1.0265849704555008,136,0.47794117647058826,80.5,1.2544808606161229,38.0,25.0,4,0,0,0,0,Normal
165,0.0,1.0928645828767238,165,0.3090909090909091,71.8,1.121991259968336,32.0,25.0,4,0,0,0,0,Normal
178,0.0,1.1482909636256284,178,0.25280898876404495,46.3,1.0404866586574077,46.0,21.0,0,0,0,0,0,Normal
178,0.0,1.1593551260895094,178,0.24719101123595505,7.7,1.0108695131863557,46.0,32.0,0,0,0,0,0,Normal
171,0.0,1.1849094550499066,171,0.22807017543859648,16.3,1.0182490587333146,48.0,37.0,0,0,0,0,0,Normal
145,0.0,1.1860782519810762,145,0.22758620689655173,23.1,1.0734300859053176,48.0,26.0,0,0,0,0,0,Normal
120,0.0,1.1707324764702651,120,0.2833333333333333,15.0,1.2358727893655783,54.0,22.0,0,0,0,0,0,Normal
92,0.0,1.0908159954779182,92,0.4673913043478261,17.5,1.4141613372397497,52.0,33.0,0,0,0,0,0,Normal
65,0.0,0.9514844225868802,65,0.6,7.3,1.6029284207890204,50.0,42.0,0,0,0,0,0,Normal
38,0.0,0.6008922995960068,38,1.105263157894737,52.6,1.8095463973459933,48.0,40.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.9285714285714286,36.8,1.873513229106083,52.0,24.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.8928571428571428,15.8,1.9048511499992649,60.0,23.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.8888888888888888,17.5,1.849872293038107,62.0,16.0,0,0,0,0,0,Normal
24,0.0,0.0,24,2.125,10.0,1.8381228130928573,58.0,26.0,0,0,0,0,0,Normal
26,0.0,0.0,26,1.8846153846153846,12.2,1.8832850608548555,54.0,36.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.6785714285714286,7.3,1.8910001226267625,56.0,29.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.3333333333333333,12.5,1.8698625308125247,56.0,14.0,0,0,0,0,0,Normal
27,0.0,0.0,27,1.3333333333333333,15.4,1.8641570188204972,62.0,24.0,0,0,0,0,0,Normal
28,0.0,0.0,28,1.2142857142857142,12.5,1.8461900538197376,59.0,30.0,-1,0,0,0,0,Normal
28,0.0,0.0,28,1.1785714285714286,2.6,1.8458363644885942,56.0,29.0,0,0,0,0,0,Normal
25,0.0,0.0,25,2.08,19.0,1.7638916242676146,56.0,27.0,0,0,0,0,0,Normal
25,0.0,0.0,25,2.36,7.7,1.7794288302425652,56.0,28.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.0384615384615383,7.5,1.8341207185586093,44.0,35.0,0,0,0,0,0,Normal
26,0.0,0.0,26,2.0384615384615383,19.5,1.8157537437433715,26.0,35.0,0,0,0,0,0,Normal
25,0.0,0.0,25,2.12,9.8,1.826729880834977,26.0,30.0,0,0,0,0,0,Normal
25,0.099009900990099,4.554455445544555,25,2.32,5.3,1.8627187266187857,30.0,28.0,0,0,0,0,0,Normal
25,0.1015291077584267,4.670338956887628,25,2.24,24.4,1.8332934480025953,28.0,32.0,0,0,0,0,0,Normal
26,0.09805344600351532,4.510458516161704,26,1.8846153846153846,12.8,1.887880879080024,24.0,26.0,0,0,0,0,0,Normal
26,0.09284415871331572,4.270831300812523,26,2.076923076923077,10.3,1.9042291563127598,32.0,26.0,0,0,0,0,0,Normal
